1, 1
1, 2
1, 3
1, 4
1, 5
2, 5
3, 1
4, 2
5, 1
6, 4
7, 1
7, 2
7, 4
7, 5
8, 5
9, 1
9, 2
9, 4
10, 1
11, 2
12, 3
12, 4
12, 5
13, 2
14, 1
14, 2
14, 4
15, 1
15, 2
15, 3
15, 4
15, 5
16, 1
17, 1
18, 2
18, 4
19, 2
19, 4
20, 2
21, 2
22, 2
23, 1
23, 2
23, 3
23, 4
24, 4
25, 1
25, 2
25, 4
26, 2
27, 2
28, 1
29, 4
30, 5
31, 5
32, 1
33, 2
34, 2
34, 4
35, 2
35, 4
36, 2
37, 1
38, 2
39, 1
40, 1
41, 1
42, 1
42, 2
43, 2
43, 4
44, 2
45, 2
46, 1
46, 4
47, 1
48, 5
49, 2
50, 1
50, 2
50, 4
51, 1
51, 2
52, 2
53, 1
54, 3
55, 1
56, 1
57, 5
58, 2
59, 1
60, 1
61, 5
62, 2
63, 2
64, 2
64, 4
65, 1
65, 2
65, 3
65, 4
66, 2
66, 4
67, 1
67, 2
67, 3
67, 4
67, 5
68, 1
69, 1
69, 2
70, 4
71, 2
72, 3
73, 2
73, 4
74, 2
75, 5
76, 5
77, 2
78, 2
79, 2
80, 1
80, 2
80, 3
80, 4
80, 5
81, 2
81, 3
81, 4
82, 1
83, 1
84, 2
85, 1
86, 1
87, 2
88, 2
89, 2
90, 1
90, 2
90, 4
90, 5
91, 1
91, 2
91, 3
91, 4
91, 5
92, 4
93, 1
93, 2
93, 3
93, 4
94, 2
95, 2
96, 1
97, 1
98, 1
98, 4
99, 5
100, 2
101, 2
102, 2
102, 3
103, 2
104, 2
105, 4
106, 5
107, 1
107, 2
107, 4
107, 5
108, 5
109, 2
110, 1
110, 2
110, 3
110, 4
110, 5
111, 1
112, 2
113, 2
114, 2
115, 1
116, 2
117, 2
117, 4
118, 4
119, 2
120, 1
121, 2
122, 2
122, 3
122, 5
123, 3
123, 5
124, 3
125, 1
125, 2
125, 4
126, 1
127, 1
128, 1
128, 5
129, 1
130, 2
131, 2
132, 1
133, 2
134, 1
135, 2
136, 2
136, 4
137, 2
138, 1
138, 2
138, 4
139, 1
140, 2
141, 2
142, 2
143, 4
144, 5
145, 1
146, 2
147, 4
147, 5
148, 2
149, 1
150, 1
151, 1
152, 2
153, 2
153, 3
153, 4
154, 1
154, 2
155, 1
155, 2
156, 1
157, 1
158, 2
159, 1
160, 5
161, 4
162, 1
162, 2
163, 1
163, 2
163, 3
163, 4
163, 5
164, 1
165, 1
166, 2
167, 4
168, 1
168, 2
168, 5
169, 1
169, 2
169, 4
169, 5
170, 1
171, 5
172, 2
173, 1
174, 5
175, 2
175, 4
176, 5
177, 4
178, 2
179, 1
179, 4
180, 2
181, 2
182, 2
182, 4
183, 1
184, 2
185, 1
186, 1
187, 2
188, 1
189, 1
189, 3
189, 4
