707, 5
708, 3
709, 3
710, 3
710, 5
711, 5
712, 5
209, 4
209, 5
713, 4
713, 5
1, 1
1, 2
1, 3
1, 4
1, 5
212, 1
6, 5
216, 4
7, 1
7, 2
7, 3
7, 4
7, 5
217, 1
714, 1
9, 1
9, 2
9, 3
9, 4
9, 5
715, 1
715, 4
716, 2
462, 1
462, 2
717, 2
718, 5
719, 4
11, 4
12, 1
12, 2
12, 3
12, 4
12, 5
720, 3
14, 1
14, 2
14, 3
14, 4
14, 5
721, 1
469, 3
722, 2
15, 1
15, 2
15, 3
15, 4
15, 5
723, 5
724, 5
223, 2
223, 4
474, 4
725, 2
725, 5
18, 1
18, 2
18, 3
18, 4
18, 5
726, 2
19, 4
727, 2
728, 5
21, 1
729, 5
730, 2
730, 5
22, 5
731, 5
23, 1
23, 2
23, 3
24, 1
25, 1
25, 2
25, 5
26, 2
484, 2
732, 2
733, 1
734, 3
735, 3
236, 1
236, 5
736, 1
737, 2
29, 2
29, 5
738, 1
738, 3
739, 1
739, 2
740, 3
741, 1
742, 3
743, 4
744, 4
745, 2
746, 4
747, 5
748, 5
247, 2
247, 4
749, 1
750, 4
751, 2
752, 3
752, 5
753, 5
512, 2
754, 3
43, 3
43, 5
755, 3
756, 3
257, 3
757, 2
758, 2
759, 2
760, 1
761, 4
762, 5
54, 1
54, 2
763, 1
521, 1
764, 2
765, 2
523, 5
766, 1
59, 1
59, 2
59, 4
60, 1
60, 2
60, 4
767, 1
768, 1
769, 5
770, 2
771, 2
772, 2
276, 3
276, 4
773, 4
774, 3
774, 5
775, 5
776, 1
65, 1
65, 2
65, 3
65, 4
777, 2
778, 1
67, 1
67, 2
67, 5
538, 1
538, 2
68, 2
70, 1
71, 4
71, 5
779, 3
541, 1
780, 3
284, 1
284, 2
284, 5
781, 5
545, 5
782, 5
286, 1
286, 5
287, 1
783, 3
784, 5
73, 3
73, 4
785, 1
785, 2
785, 3
785, 5
786, 5
551, 4
79, 2
79, 4
79, 5
787, 1
787, 2
787, 3
787, 5
788, 3
80, 1
80, 2
80, 3
80, 4
80, 5
789, 5
790, 1
81, 1
81, 2
791, 5
792, 1
301, 5
793, 2
794, 3
564, 5
795, 1
795, 2
90, 1
90, 2
90, 3
90, 4
90, 5
91, 1
91, 2
91, 3
91, 4
91, 5
314, 1
314, 2
314, 4
314, 5
796, 1
797, 2
319, 1
576, 4
93, 1
93, 2
798, 1
798, 2
799, 5
323, 5
588, 1
588, 2
588, 3
588, 4
588, 5
800, 5
801, 2
802, 2
803, 1
803, 2
804, 5
805, 5
806, 1
594, 1
807, 2
602, 1
602, 5
101, 2
808, 5
102, 1
102, 3
102, 4
102, 5
609, 5
103, 5
335, 1
335, 3
335, 4
809, 3
809, 4
105, 4
107, 1
107, 2
107, 3
107, 4
107, 5
340, 1
340, 2
340, 3
340, 4
340, 5
343, 3
344, 2
344, 3
344, 4
113, 3
810, 5
811, 2
618, 4
353, 1
353, 5
812, 5
813, 1
814, 3
122, 3
122, 4
122, 5
123, 4
123, 5
815, 4
816, 1
124, 1
124, 5
362, 1
362, 2
362, 3
362, 4
362, 5
817, 3
818, 3
638, 1
638, 2
638, 4
638, 5
819, 2
369, 2
820, 5
371, 1
371, 5
372, 5
821, 1
822, 1
823, 1
646, 1
646, 5
134, 1
134, 5
824, 5
825, 5
826, 5
827, 1
378, 3
379, 1
828, 1
829, 1
651, 2
830, 5
136, 1
137, 5
831, 5
138, 1
138, 2
138, 5
139, 2
140, 1
832, 5
655, 5
833, 1
833, 5
834, 1
834, 2
834, 3
834, 4
834, 5
147, 5
835, 2
151, 5
152, 4
388, 3
836, 3
662, 3
837, 1
154, 1
155, 2
838, 5
158, 2
674, 2
674, 4
839, 5
397, 4
840, 5
160, 5
841, 4
402, 1
404, 3
162, 1
162, 2
162, 3
162, 5
163, 1
163, 2
163, 3
163, 5
681, 1
165, 5
405, 3
168, 2
168, 3
168, 4
168, 5
687, 5
689, 1
169, 1
169, 2
169, 3
169, 5
170, 3
842, 1
842, 2
843, 2
844, 1
844, 2
416, 1
416, 2
175, 3
175, 4
175, 5
845, 2
424, 1
846, 3
847, 5
848, 3
849, 2
179, 3
180, 1
180, 2
850, 2
183, 2
185, 5
851, 3
434, 5
703, 3
189, 1
189, 2
189, 3
189, 4
189, 5
852, 4
853, 4
854, 1
854, 2
854, 3
854, 4
854, 5
855, 4
856, 3
