1239, 5
190, 5
191, 5
192, 5
200, 5
1240, 5
203, 5
210, 5
1, 1
1, 2
1, 3
1, 4
1, 5
1016, 4
1241, 1
1242, 5
2, 1
212, 4
213, 2
213, 4
1243, 4
450, 4
1116, 1
1116, 2
1116, 5
6, 2
6, 3
6, 5
7, 1
7, 2
7, 3
7, 4
7, 5
217, 1
217, 4
1119, 3
9, 1
9, 2
9, 3
9, 4
9, 5
462, 4
717, 2
12, 1
12, 3
1244, 4
14, 1
14, 2
14, 4
14, 5
15, 1
15, 2
15, 3
15, 4
15, 5
474, 5
18, 1
18, 2
18, 3
18, 4
18, 5
19, 1
881, 2
21, 2
730, 1
730, 2
22, 1
22, 2
731, 2
23, 1
23, 2
23, 5
25, 1
25, 3
25, 5
1245, 1
1127, 1
1127, 2
1127, 4
482, 1
233, 5
26, 1
26, 2
26, 3
26, 4
26, 5
1246, 5
1247, 4
1248, 4
497, 2
499, 1
499, 2
742, 1
742, 2
239, 5
1249, 5
1250, 2
35, 3
1140, 5
1251, 2
1142, 5
38, 4
247, 5
1252, 5
1253, 5
248, 5
1254, 5
902, 1
902, 2
902, 5
1255, 5
1256, 1
1257, 3
1257, 4
750, 4
507, 1
1152, 2
41, 2
41, 4
41, 5
1030, 2
1030, 4
1258, 4
256, 2
46, 2
46, 3
46, 4
1154, 3
1154, 4
1259, 4
49, 4
50, 1
50, 4
50, 5
51, 5
1260, 1
1260, 5
266, 5
53, 3
763, 4
765, 1
59, 2
59, 4
767, 2
1261, 1
1262, 1
527, 4
1263, 1
276, 2
1264, 5
534, 1
534, 2
65, 2
65, 3
65, 4
777, 3
777, 4
67, 1
67, 2
67, 3
67, 4
67, 5
1265, 2
928, 1
71, 1
71, 4
541, 4
1266, 2
932, 4
285, 1
285, 4
286, 1
1267, 4
287, 4
546, 1
288, 1
1268, 1
73, 1
75, 1
75, 2
78, 1
78, 3
295, 1
295, 3
295, 4
79, 1
79, 2
297, 1
553, 4
555, 3
80, 1
80, 2
80, 3
80, 4
80, 5
1269, 5
300, 5
1270, 2
301, 4
301, 5
1271, 4
1272, 1
1056, 1
307, 5
562, 2
1058, 2
1273, 3
87, 5
1176, 2
88, 2
90, 1
90, 2
90, 3
90, 4
91, 1
91, 2
91, 3
91, 4
91, 5
313, 5
573, 1
317, 5
93, 1
93, 2
93, 5
94, 4
1274, 5
1275, 2
1275, 4
1276, 3
322, 2
1277, 5
327, 4
327, 5
1278, 5
591, 2
1279, 2
328, 2
328, 5
594, 4
1280, 3
1281, 1
331, 1
331, 2
954, 1
955, 4
1282, 1
808, 1
1283, 1
1284, 1
335, 1
335, 2
809, 2
1285, 1
336, 2
336, 5
337, 2
337, 5
1188, 1
1188, 5
105, 5
107, 1
107, 2
107, 3
107, 4
107, 5
340, 1
340, 2
340, 3
340, 4
340, 5
108, 1
108, 4
108, 5
1286, 1
1287, 5
110, 1
110, 2
110, 3
110, 4
110, 5
111, 2
343, 2
343, 4
344, 2
344, 4
346, 4
115, 1
115, 3
1075, 3
1288, 4
348, 1
348, 2
348, 3
348, 4
348, 5
1289, 1
617, 2
618, 2
618, 3
1192, 2
353, 2
1290, 2
1291, 1
968, 2
1292, 1
1292, 3
1293, 3
627, 5
124, 1
124, 2
124, 3
124, 4
629, 1
1294, 1
1295, 5
360, 5
1199, 2
1080, 2
1296, 4
1202, 2
1297, 1
364, 5
1298, 1
1299, 4
371, 3
373, 5
982, 5
646, 1
646, 3
646, 4
646, 5
134, 3
134, 4
134, 5
376, 2
827, 3
377, 5
1300, 5
1301, 3
1301, 4
1302, 5
649, 5
1303, 1
1304, 3
1305, 3
651, 5
652, 2
137, 2
137, 3
140, 1
140, 3
140, 4
1217, 3
141, 4
1306, 5
1307, 4
1308, 5
834, 1
834, 2
834, 3
834, 4
834, 5
147, 3
1309, 1
1309, 2
1309, 3
1309, 4
1309, 5
152, 1
152, 3
152, 5
387, 5
390, 1
154, 4
154, 5
155, 2
155, 4
1227, 3
158, 2
1310, 4
1311, 4
397, 3
397, 4
397, 5
1312, 2
1312, 5
160, 2
160, 4
160, 5
1231, 4
1231, 5
401, 5
1313, 1
1313, 5
1314, 5
162, 1
162, 2
162, 3
162, 4
162, 5
163, 1
163, 2
163, 3
163, 4
163, 5
683, 1
683, 2
683, 3
164, 3
684, 1
165, 1
165, 2
166, 1
166, 2
1315, 1
1315, 2
406, 1
406, 2
168, 1
168, 2
168, 4
407, 5
689, 2
169, 1
169, 2
169, 3
169, 4
169, 5
691, 1
691, 2
411, 5
1316, 3
172, 3
415, 2
415, 3
415, 5
1317, 5
175, 4
1318, 4
694, 2
1319, 1
419, 5
697, 1
697, 2
420, 2
1320, 1
1099, 2
1321, 2
699, 1
179, 1
1010, 1
184, 4
1322, 4
186, 5
1105, 1
702, 1
703, 1
436, 2
436, 3
436, 5
189, 1
189, 2
189, 4
189, 5
