1011, 2
1012, 3
1013, 2
864, 3
1014, 3
1015, 2
1, 1
1, 2
1, 3
1, 4
1, 5
1016, 2
441, 4
1017, 4
870, 1
2, 4
1018, 2
212, 4
1019, 2
213, 2
213, 4
449, 4
6, 3
7, 1
7, 2
7, 3
7, 4
7, 5
217, 4
217, 5
458, 3
9, 2
9, 3
9, 4
9, 5
218, 2
716, 4
462, 2
717, 2
11, 2
12, 4
12, 5
14, 1
14, 2
14, 3
14, 4
14, 5
721, 4
15, 1
15, 2
15, 3
15, 4
15, 5
16, 2
223, 5
1020, 2
17, 1
18, 3
18, 4
18, 5
1021, 4
19, 3
881, 3
475, 4
1022, 5
729, 1
730, 2
1023, 4
480, 3
480, 4
25, 3
26, 1
26, 5
484, 4
732, 3
732, 4
1024, 2
1025, 5
236, 2
739, 3
498, 4
499, 2
499, 5
742, 5
31, 5
743, 2
35, 4
36, 3
36, 4
1026, 4
1027, 3
748, 5
244, 4
1028, 1
750, 3
506, 4
506, 5
507, 2
903, 5
1029, 4
1030, 4
1031, 4
1032, 3
43, 5
1033, 5
1034, 5
46, 4
1035, 2
1036, 3
260, 1
1037, 2
49, 1
49, 4
1038, 4
50, 1
50, 4
1039, 3
1040, 5
913, 3
1041, 4
54, 3
523, 3
1042, 2
1042, 3
1043, 3
1044, 2
1045, 3
59, 4
59, 5
60, 4
60, 5
767, 5
270, 5
1046, 3
1047, 4
1048, 2
1049, 2
276, 3
532, 4
776, 2
776, 4
1050, 4
1050, 5
1051, 4
1052, 4
64, 4
65, 1
65, 2
65, 3
67, 2
67, 3
67, 4
67, 5
538, 3
538, 4
538, 5
927, 3
1053, 2
71, 2
71, 3
280, 5
780, 2
284, 2
285, 1
285, 2
285, 3
286, 2
286, 3
287, 4
73, 1
73, 3
549, 3
75, 3
75, 4
75, 5
76, 4
786, 3
77, 3
293, 5
79, 1
79, 2
79, 3
296, 1
296, 2
296, 3
296, 4
296, 5
553, 2
80, 1
80, 2
80, 3
80, 4
80, 5
82, 4
1054, 4
301, 4
1055, 4
939, 4
558, 1
1056, 4
1057, 3
86, 4
562, 1
564, 1
564, 3
1058, 3
310, 4
943, 2
312, 4
88, 1
88, 3
90, 1
90, 2
90, 3
90, 4
90, 5
91, 2
91, 3
91, 4
91, 5
94, 1
1059, 1
1059, 5
1060, 4
1061, 2
1061, 3
582, 3
1062, 2
1063, 4
1064, 4
1065, 5
1066, 5
327, 2
98, 3
1067, 5
805, 5
99, 3
329, 5
1068, 3
600, 4
600, 5
1069, 4
1070, 5
1071, 2
955, 3
955, 4
808, 2
808, 3
1072, 3
335, 1
335, 2
335, 3
809, 1
809, 2
809, 3
1073, 2
336, 5
960, 4
1074, 5
105, 4
107, 1
107, 2
107, 3
107, 4
107, 5
340, 1
340, 2
340, 3
340, 4
340, 5
108, 2
108, 3
108, 4
108, 5
109, 2
110, 1
110, 2
110, 3
110, 4
110, 5
344, 2
344, 4
345, 4
346, 3
810, 2
810, 4
963, 4
1075, 4
116, 2
349, 5
1076, 4
965, 1
1077, 5
117, 4
353, 2
353, 3
969, 5
814, 5
122, 4
123, 4
124, 2
125, 1
125, 3
628, 3
1078, 3
1079, 5
1080, 1
364, 4
638, 3
638, 4
1081, 1
368, 3
369, 3
821, 4
1082, 4
1083, 4
646, 2
646, 4
1084, 4
134, 4
1085, 5
1086, 4
1087, 3
652, 2
138, 2
138, 3
140, 2
140, 3
1088, 4
991, 1
655, 2
655, 3
141, 4
1089, 4
1089, 5
143, 4
993, 2
146, 1
146, 2
384, 2
384, 3
1090, 5
151, 3
387, 2
1091, 2
1092, 4
1092, 5
666, 4
666, 5
669, 4
1093, 4
158, 3
158, 4
674, 5
160, 2
1094, 3
402, 4
402, 5
1095, 4
403, 5
404, 2
404, 5
162, 2
162, 3
162, 4
162, 5
163, 1
163, 2
163, 3
163, 4
163, 5
683, 2
683, 4
164, 4
164, 5
165, 1
165, 2
165, 5
405, 4
405, 5
1096, 1
1096, 4
167, 1
168, 1
168, 3
168, 5
688, 3
1097, 4
1097, 5
169, 1
169, 2
169, 3
169, 4
169, 5
1098, 5
691, 4
171, 4
696, 3
1006, 2
1099, 5
1007, 2
424, 4
424, 5
1100, 4
1101, 4
1102, 3
1103, 2
1103, 3
181, 1
1104, 5
186, 5
1105, 3
433, 4
702, 2
702, 3
702, 4
702, 5
1106, 4
1107, 2
1108, 4
188, 5
189, 4
853, 3
853, 4
438, 3
856, 2
