190, 2
191, 2
192, 2
193, 2
1323, 5
1324, 4
1325, 1
1014, 2
1014, 5
713, 4
1, 1
1, 2
1, 3
1, 4
1, 5
870, 2
870, 4
444, 5
1326, 4
1327, 4
1328, 4
2, 4
1329, 2
1330, 2
6, 4
215, 4
7, 1
7, 2
7, 3
7, 4
7, 5
457, 2
1119, 1
9, 1
9, 2
9, 3
9, 4
9, 5
1331, 1
460, 3
460, 4
463, 4
12, 1
12, 2
12, 4
12, 5
1332, 3
14, 1
14, 2
14, 3
14, 4
14, 5
1333, 2
469, 4
722, 2
722, 4
878, 4
15, 1
15, 2
15, 3
15, 4
15, 5
880, 2
224, 3
1020, 4
17, 5
18, 1
18, 2
18, 3
18, 4
18, 5
1021, 2
1334, 2
19, 3
19, 4
1335, 4
729, 4
1336, 4
1337, 4
1338, 4
730, 3
730, 4
22, 4
731, 2
731, 3
731, 4
23, 3
23, 5
231, 2
480, 4
25, 2
25, 4
481, 3
1339, 2
1340, 2
484, 1
732, 3
732, 4
234, 3
234, 4
1341, 5
485, 4
1342, 4
1343, 4
27, 2
1344, 4
1133, 1
1133, 3
1345, 1
742, 3
742, 4
1134, 4
1249, 4
1136, 4
746, 4
1346, 2
36, 4
1347, 4
1348, 4
1142, 3
1349, 2
1144, 3
1350, 2
1351, 3
749, 3
1352, 5
1353, 5
250, 4
42, 2
907, 5
909, 4
1354, 2
257, 1
1355, 2
912, 4
1356, 1
47, 2
47, 3
50, 2
50, 3
50, 4
1357, 3
51, 2
517, 2
1158, 4
1358, 4
266, 3
1359, 2
1360, 2
1361, 2
54, 4
1362, 1
1362, 2
1362, 3
1363, 3
523, 4
1364, 4
57, 2
1365, 4
60, 1
60, 2
60, 3
767, 3
270, 1
1366, 3
923, 5
1048, 3
531, 5
776, 5
64, 1
64, 4
1367, 2
1368, 2
65, 4
65, 5
1369, 5
66, 4
67, 1
67, 3
67, 4
67, 5
536, 4
1165, 3
540, 5
68, 2
1370, 2
69, 1
69, 4
69, 5
1371, 4
1372, 2
71, 2
71, 3
71, 4
71, 5
1373, 1
1374, 1
930, 1
930, 2
930, 3
930, 4
930, 5
545, 4
932, 5
285, 2
285, 4
286, 4
1375, 4
1376, 2
1377, 2
73, 3
73, 4
1378, 2
291, 4
75, 4
75, 5
1379, 4
292, 3
1172, 2
1380, 2
1381, 2
1382, 1
1382, 2
295, 2
295, 3
551, 2
787, 2
787, 4
787, 5
80, 1
80, 2
80, 3
80, 4
80, 5
790, 5
81, 4
1269, 3
302, 2
1383, 2
1056, 1
564, 4
1058, 4
1384, 5
1385, 1
310, 2
310, 4
311, 2
311, 4
87, 4
312, 4
944, 4
90, 1
90, 2
90, 3
90, 4
90, 5
91, 1
91, 2
91, 3
91, 4
91, 5
572, 2
1386, 2
314, 2
314, 3
314, 4
314, 5
315, 3
319, 3
320, 2
93, 3
93, 5
580, 3
1060, 5
1387, 4
1388, 1
323, 5
1277, 3
325, 3
325, 4
325, 5
327, 1
327, 5
1389, 4
1390, 4
591, 2
803, 4
1391, 2
99, 2
99, 4
329, 1
329, 5
330, 3
1392, 2
1392, 5
600, 2
600, 5
1393, 2
604, 2
1394, 2
1395, 2
1396, 1
1397, 4
101, 2
1398, 4
1399, 3
609, 2
103, 4
1400, 4
335, 2
335, 3
335, 4
335, 5
1401, 5
809, 3
809, 4
1402, 3
336, 1
336, 3
336, 5
1403, 5
105, 2
1404, 4
106, 4
107, 1
107, 2
107, 3
107, 4
107, 5
340, 1
340, 2
340, 3
340, 4
340, 5
1405, 5
108, 1
108, 3
108, 4
109, 4
1406, 3
110, 1
110, 2
110, 3
110, 4
110, 5
343, 3
343, 4
344, 1
346, 1
1407, 1
114, 2
114, 5
962, 4
963, 2
115, 2
115, 5
1075, 2
116, 4
348, 1
348, 2
348, 3
348, 4
348, 5
1408, 3
1409, 2
1410, 5
1411, 2
1412, 5
117, 1
117, 4
1413, 2
1414, 4
967, 5
119, 5
624, 4
627, 4
122, 1
122, 2
122, 3
122, 4
1415, 2
1416, 1
125, 4
1417, 2
127, 2
1418, 2
633, 4
1419, 4
1080, 2
1080, 4
1420, 4
638, 2
638, 3
638, 4
638, 5
1205, 2
1421, 4
368, 3
368, 4
130, 4
1422, 4
1206, 4
131, 5
1423, 5
646, 1
646, 2
646, 4
1424, 2
134, 1
134, 2
1425, 3
376, 3
1426, 2
827, 2
827, 3
1427, 2
377, 3
1428, 4
1086, 5
1429, 4
1430, 4
1431, 4
1215, 5
652, 2
652, 4
830, 2
830, 4
136, 5
138, 2
138, 3
1432, 2
1217, 4
654, 4
141, 4
141, 5
1089, 2
1219, 4
1433, 4
993, 4
1308, 3
834, 1
834, 2
834, 4
834, 5
384, 4
385, 4
1434, 5
1435, 5
387, 1
1436, 4
1223, 4
1437, 4
1438, 4
1439, 3
1440, 2
154, 1
154, 5
393, 4
669, 5
1441, 1
1441, 2
1441, 5
671, 3
1442, 3
1443, 3
1444, 4
1228, 3
397, 1
1231, 2
1231, 5
678, 5
1094, 2
1094, 3
1094, 4
1000, 3
1001, 2
1445, 4
680, 2
402, 3
404, 4
162, 2
162, 3
162, 4
163, 1
163, 2
163, 3
163, 4
163, 5
683, 2
165, 2
166, 4
405, 5
406, 5
167, 5
168, 2
168, 4
168, 5
1446, 2
1447, 2
1447, 4
1447, 5
1448, 2
169, 1
169, 2
169, 3
169, 4
169, 5
1449, 3
1450, 5
690, 1
409, 4
691, 4
691, 5
411, 1
411, 3
412, 4
1451, 4
414, 4
416, 5
175, 2
175, 3
176, 4
694, 2
694, 4
1452, 2
1453, 3
177, 4
1454, 4
419, 2
1455, 1
1455, 3
1455, 4
1455, 5
697, 4
421, 1
1006, 4
424, 3
1456, 5
179, 3
179, 4
1457, 2
1458, 2
1459, 2
1460, 2
1461, 2
180, 3
1462, 5
1010, 3
1010, 4
1010, 5
183, 3
186, 1
186, 2
1105, 2
433, 2
433, 4
702, 2
702, 4
1463, 2
703, 2
188, 2
437, 1
189, 2
189, 3
189, 4
438, 2
439, 1
439, 2
439, 3
439, 4
439, 5
854, 1
854, 2
854, 3
854, 4
854, 5
1464, 2
